id_oferta|fecha_registro|vendidos
11895|29-03-2015 18:00:00|40 
11896|29-03-2015 18:00:00|49 
11539|29-03-2015 18:00:00|137 
11919|29-03-2015 18:00:00|8 
11922|29-03-2015 18:00:00|9 
11878|29-03-2015 18:00:00|82 
12020|29-03-2015 18:00:00|18 
12012|29-03-2015 18:00:00|21 
11914|29-03-2015 18:00:00|17 
11474|29-03-2015 18:00:00|233 
11845|29-03-2015 18:00:00|14 
11849|29-03-2015 18:00:00|31 
11642|29-03-2015 18:00:00|38 
11981|29-03-2015 18:00:00|11 
11989|29-03-2015 18:00:00|11 
11375|29-03-2015 18:00:00|160 
11746|29-03-2015 18:00:00|30 
11344|29-03-2015 18:00:00|20 
11711|29-03-2015 18:00:00|15 
11374|29-03-2015 18:00:00|183 
11707|29-03-2015 18:00:00|25 
11345|29-03-2015 18:00:00|30 
11616|29-03-2015 18:00:00|29 
11293|29-03-2015 18:00:00|44 
11663|29-03-2015 18:00:00|22 
