id_oferta|fecha_registro|vendidos
11917|18-03-2015 12:00:00|9 
11744|18-03-2015 12:00:00|166 
11127|18-03-2015 12:00:00|69 
11894|18-03-2015 12:00:00|17 
11375|18-03-2015 12:00:00|116 
11702|18-03-2015 12:00:00|35 
11398|18-03-2015 12:00:00|128 
11746|18-03-2015 12:00:00|20 
11663|18-03-2015 12:00:00|17 
11195|18-03-2015 12:00:00|200 
11699|18-03-2015 12:00:00|32 
11711|18-03-2015 12:00:00|11 
11616|18-03-2015 12:00:00|24 
11344|18-03-2015 12:00:00|19 
11707|18-03-2015 12:00:00|22 
11209|18-03-2015 12:00:00|61 
11667|18-03-2015 12:00:00|17 
11345|18-03-2015 12:00:00|27 
11642|18-03-2015 12:00:00|34 
11681|18-03-2015 12:00:00|33 
11539|18-03-2015 12:00:00|115 
11474|18-03-2015 12:00:00|195 
11463|18-03-2015 12:00:00|55 
11293|18-03-2015 12:00:00|42 
11249|18-03-2015 12:00:00|55 
11504|18-03-2015 12:00:00|48 
11682|18-03-2015 12:00:00|129 
11382|18-03-2015 12:00:00|109 
11262|18-03-2015 12:00:00|25 
11443|18-03-2015 12:00:00|53 
11484|18-03-2015 12:00:00|56 
11374|18-03-2015 12:00:00|148 
