id_oferta|fecha_registro|vendidos
11627|16-03-2015 22:00:00|10 
11663|16-03-2015 22:00:00|13 
11711|16-03-2015 22:00:00|11 
11745|16-03-2015 22:00:00|58 
11746|16-03-2015 22:00:00|19 
11195|16-03-2015 22:00:00|198 
11699|16-03-2015 22:00:00|30 
11129|16-03-2015 22:00:00|18 
11398|16-03-2015 22:00:00|126 
11702|16-03-2015 22:00:00|34 
11744|16-03-2015 22:00:00|149 
11073|16-03-2015 22:00:00|44 
11616|16-03-2015 22:00:00|21 
11344|16-03-2015 22:00:00|19 
11127|16-03-2015 22:00:00|69 
11707|16-03-2015 22:00:00|20 
11209|16-03-2015 22:00:00|60 
11667|16-03-2015 22:00:00|16 
11345|16-03-2015 22:00:00|26 
11210|16-03-2015 22:00:00|205 
11642|16-03-2015 22:00:00|31 
11681|16-03-2015 22:00:00|33 
11375|16-03-2015 22:00:00|111 
11539|16-03-2015 22:00:00|113 
11474|16-03-2015 22:00:00|190 
11401|16-03-2015 22:00:00|147 
11463|16-03-2015 22:00:00|53 
11293|16-03-2015 22:00:00|42 
11249|16-03-2015 22:00:00|55 
11504|16-03-2015 22:00:00|48 
11682|16-03-2015 22:00:00|122 
11382|16-03-2015 22:00:00|98 
11161|16-03-2015 22:00:00|8 
11262|16-03-2015 22:00:00|25 
11443|16-03-2015 22:00:00|53 
11484|16-03-2015 22:00:00|53 
11374|16-03-2015 22:00:00|147 
