id_oferta|fecha_registro|vendidos
11699|10-03-2015 00:00:00|9 
11745|10-03-2015 00:00:00|6 
11744|10-03-2015 00:00:00|59 
11642|10-03-2015 00:00:00|17 
11702|10-03-2015 00:00:00|22 
11667|10-03-2015 00:00:00|13 
11129|10-03-2015 00:00:00|18 
11669|10-03-2015 00:00:00|87 
11614|10-03-2015 00:00:00|19 
11616|10-03-2015 00:00:00|16 
11195|10-03-2015 00:00:00|167 
11073|10-03-2015 00:00:00|38 
11344|10-03-2015 00:00:00|18 
11127|10-03-2015 00:00:00|69 
11345|10-03-2015 00:00:00|25 
11209|10-03-2015 00:00:00|55 
11210|10-03-2015 00:00:00|185 
11027|10-03-2015 00:00:00|102 
11556|10-03-2015 00:00:00|26 
11681|10-03-2015 00:00:00|30 
11539|10-03-2015 00:00:00|100 
11474|10-03-2015 00:00:00|170 
11401|10-03-2015 00:00:00|142 
11463|10-03-2015 00:00:00|49 
11293|10-03-2015 00:00:00|42 
11249|10-03-2015 00:00:00|49 
11504|10-03-2015 00:00:00|44 
11682|10-03-2015 00:00:00|105 
11161|10-03-2015 00:00:00|7 
11262|10-03-2015 00:00:00|23 
11443|10-03-2015 00:00:00|52 
11484|10-03-2015 00:00:00|36 
11149|10-03-2015 00:00:00|16 
11309|10-03-2015 00:00:00|59 
11375|10-03-2015 00:00:00|95 
11398|10-03-2015 00:00:00|102 
11374|10-03-2015 00:00:00|138 
11382|10-03-2015 00:00:00|85 
