id_oferta|fecha_registro|vendidos
11663|14-03-2015 02:00:00|12 
11699|14-03-2015 02:00:00|27 
11745|14-03-2015 02:00:00|38 
11746|14-03-2015 02:00:00|19 
11129|14-03-2015 02:00:00|18 
11398|14-03-2015 02:00:00|115 
11669|14-03-2015 02:00:00|92 
11702|14-03-2015 02:00:00|33 
11744|14-03-2015 02:00:00|126 
11616|14-03-2015 02:00:00|21 
11195|14-03-2015 02:00:00|192 
11073|14-03-2015 02:00:00|40 
11344|14-03-2015 02:00:00|18 
11127|14-03-2015 02:00:00|69 
11707|14-03-2015 02:00:00|18 
11209|14-03-2015 02:00:00|60 
11667|14-03-2015 02:00:00|15 
11345|14-03-2015 02:00:00|25 
11210|14-03-2015 02:00:00|199 
11642|14-03-2015 02:00:00|26 
11681|14-03-2015 02:00:00|33 
11375|14-03-2015 02:00:00|108 
11539|14-03-2015 02:00:00|108 
11474|14-03-2015 02:00:00|188 
11401|14-03-2015 02:00:00|145 
11463|14-03-2015 02:00:00|51 
11293|14-03-2015 02:00:00|42 
11249|14-03-2015 02:00:00|54 
11504|14-03-2015 02:00:00|47 
11682|14-03-2015 02:00:00|122 
11382|14-03-2015 02:00:00|91 
11161|14-03-2015 02:00:00|8 
11262|14-03-2015 02:00:00|25 
11443|14-03-2015 02:00:00|53 
11484|14-03-2015 02:00:00|50 
11149|14-03-2015 02:00:00|16 
11374|14-03-2015 02:00:00|144 
