id_oferta|fecha_registro|vendidos
12028|11-04-2015 00:00:00|56 
12053|11-04-2015 00:00:00|15 
12123|11-04-2015 00:00:00|47 
12019|11-04-2015 00:00:00|21 
12039|11-04-2015 00:00:00|102 
11746|11-04-2015 00:00:00|39 
12186|11-04-2015 00:00:00|9 
11919|11-04-2015 00:00:00|10 
11889|11-04-2015 00:00:00|13 
11895|11-04-2015 00:00:00|46 
11896|11-04-2015 00:00:00|71 
12097|11-04-2015 00:00:00|31 
11924|11-04-2015 00:00:00|141 
12068|11-04-2015 00:00:00|35 
11663|11-04-2015 00:00:00|35 
11873|11-04-2015 00:00:00|14 
11878|11-04-2015 00:00:00|100 
12134|11-04-2015 00:00:00|105 
12012|11-04-2015 00:00:00|33 
11894|11-04-2015 00:00:00|151 
12026|11-04-2015 00:00:00|22 
11989|11-04-2015 00:00:00|18 
12021|11-04-2015 00:00:00|54 
11616|11-04-2015 00:00:00|43 
11922|11-04-2015 00:00:00|10 
12020|11-04-2015 00:00:00|42 
11914|11-04-2015 00:00:00|28 
11845|11-04-2015 00:00:00|16 
11981|11-04-2015 00:00:00|12 
11707|11-04-2015 00:00:00|39 
