id_oferta|fecha_registro|vendidos
12039|31-03-2015 20:00:00|30 
11940|31-03-2015 20:00:00|17 
12097|31-03-2015 20:00:00|13 
12062|31-03-2015 20:00:00|58 
11924|31-03-2015 20:00:00|62 
12019|31-03-2015 20:00:00|16 
12068|31-03-2015 20:00:00|18 
12035|31-03-2015 20:00:00|41 
12031|31-03-2015 20:00:00|10 
12014|31-03-2015 20:00:00|37 
11916|31-03-2015 20:00:00|33 
12132|31-03-2015 20:00:00|9 
12033|31-03-2015 20:00:00|7 
12028|31-03-2015 20:00:00|16 
12134|31-03-2015 20:00:00|29 
12021|31-03-2015 20:00:00|19 
11900|31-03-2015 20:00:00|21 
12128|31-03-2015 20:00:00|8 
12075|31-03-2015 20:00:00|11 
11928|31-03-2015 20:00:00|15 
11893|31-03-2015 20:00:00|8 
