id_oferta|fecha_registro|vendidos
11845|23-03-2015 00:00:00|8 
11894|23-03-2015 00:00:00|45 
11642|23-03-2015 00:00:00|34 
11849|23-03-2015 00:00:00|27 
11878|23-03-2015 00:00:00|55 
11699|23-03-2015 00:00:00|47 
11744|23-03-2015 00:00:00|211 
11375|23-03-2015 00:00:00|144 
11702|23-03-2015 00:00:00|35 
11746|23-03-2015 00:00:00|23 
11344|23-03-2015 00:00:00|19 
11707|23-03-2015 00:00:00|22 
11345|23-03-2015 00:00:00|28 
11681|23-03-2015 00:00:00|36 
11539|23-03-2015 00:00:00|117 
11504|23-03-2015 00:00:00|50 
11682|23-03-2015 00:00:00|137 
11382|23-03-2015 00:00:00|119 
11262|23-03-2015 00:00:00|28 
