id_oferta|fecha_registro|vendidos
11849|20-03-2015 18:00:00|21 
11878|20-03-2015 18:00:00|40 
11699|20-03-2015 18:00:00|46 
11917|20-03-2015 18:00:00|87 
11463|20-03-2015 18:00:00|56 
11744|20-03-2015 18:00:00|199 
11894|20-03-2015 18:00:00|38 
11375|20-03-2015 18:00:00|136 
11474|20-03-2015 18:00:00|207 
11702|20-03-2015 18:00:00|35 
11746|20-03-2015 18:00:00|23 
11663|20-03-2015 18:00:00|19 
11195|20-03-2015 18:00:00|209 
11711|20-03-2015 18:00:00|11 
11616|20-03-2015 18:00:00|24 
11344|20-03-2015 18:00:00|19 
11707|20-03-2015 18:00:00|22 
11209|20-03-2015 18:00:00|63 
11667|20-03-2015 18:00:00|19 
11345|20-03-2015 18:00:00|28 
11642|20-03-2015 18:00:00|34 
11681|20-03-2015 18:00:00|36 
11539|20-03-2015 18:00:00|116 
11293|20-03-2015 18:00:00|43 
11249|20-03-2015 18:00:00|56 
11504|20-03-2015 18:00:00|50 
11682|20-03-2015 18:00:00|132 
11382|20-03-2015 18:00:00|117 
11262|20-03-2015 18:00:00|28 
11443|20-03-2015 18:00:00|56 
11484|20-03-2015 18:00:00|62 
11374|20-03-2015 18:00:00|157 
