id_oferta|id_tipo
12035|153
11744|153
11918|153
12028|153
12035|154
11918|154
12097|154
12028|154
11922|154
11914|154
11707|154
11894|155
12019|155
12021|155
11616|155
11873|156
11919|156
11711|156
11707|156
11663|157
11895|157
12012|157
12097|157
12019|157
11989|157
12026|157
11981|157
12012|158
12020|158
11895|159
11922|159
11293|160
11374|160
11896|160
11642|160
11845|160
11895|162
11746|163
11924|163
11878|164
12019|166
11896|166
