id_oferta|fecha_registro|vendidos
12123|09-04-2015 10:00:00|9 
12019|09-04-2015 10:00:00|20 
12039|09-04-2015 10:00:00|79 
11746|09-04-2015 10:00:00|36 
11919|09-04-2015 10:00:00|8 
11889|09-04-2015 10:00:00|12 
11895|09-04-2015 10:00:00|46 
11896|09-04-2015 10:00:00|67 
12097|09-04-2015 10:00:00|30 
11924|09-04-2015 10:00:00|121 
12068|09-04-2015 10:00:00|32 
11663|09-04-2015 10:00:00|33 
11873|09-04-2015 10:00:00|14 
11878|09-04-2015 10:00:00|99 
12134|09-04-2015 10:00:00|91 
12012|09-04-2015 10:00:00|30 
11894|09-04-2015 10:00:00|145 
12028|09-04-2015 10:00:00|49 
12026|09-04-2015 10:00:00|19 
11989|09-04-2015 10:00:00|13 
12021|09-04-2015 10:00:00|38 
11922|09-04-2015 10:00:00|10 
11642|09-04-2015 10:00:00|40 
12020|09-04-2015 10:00:00|36 
11914|09-04-2015 10:00:00|26 
11845|09-04-2015 10:00:00|16 
11981|09-04-2015 10:00:00|11 
11707|09-04-2015 10:00:00|37 
11616|09-04-2015 10:00:00|39 
