id_oferta|fecha_registro|vendidos
11744|08-03-2015 12:00:00|28 
11642|08-03-2015 12:00:00|12 
11702|08-03-2015 12:00:00|13 
11667|08-03-2015 12:00:00|12 
11129|08-03-2015 12:00:00|18 
11669|08-03-2015 12:00:00|73 
11614|08-03-2015 12:00:00|17 
11616|08-03-2015 12:00:00|14 
11195|08-03-2015 12:00:00|158 
11073|08-03-2015 12:00:00|38 
11344|08-03-2015 12:00:00|18 
11127|08-03-2015 12:00:00|63 
11345|08-03-2015 12:00:00|25 
11209|08-03-2015 12:00:00|54 
11210|08-03-2015 12:00:00|179 
11027|08-03-2015 12:00:00|101 
11556|08-03-2015 12:00:00|28 
11681|08-03-2015 12:00:00|30 
11194|08-03-2015 12:00:00|27 
11539|08-03-2015 12:00:00|98 
11474|08-03-2015 12:00:00|169 
11401|08-03-2015 12:00:00|142 
11463|08-03-2015 12:00:00|48 
11293|08-03-2015 12:00:00|34 
11249|08-03-2015 12:00:00|46 
11504|08-03-2015 12:00:00|44 
11682|08-03-2015 12:00:00|100 
11161|08-03-2015 12:00:00|7 
11262|08-03-2015 12:00:00|23 
11443|08-03-2015 12:00:00|51 
11484|08-03-2015 12:00:00|34 
11149|08-03-2015 12:00:00|15 
11309|08-03-2015 12:00:00|54 
11375|08-03-2015 12:00:00|94 
11398|08-03-2015 12:00:00|95 
11374|08-03-2015 12:00:00|124 
11382|08-03-2015 12:00:00|82 
