id_empresa|nombre|logo|direccion|horario|descripcion|sitio_web|latitud|longitud|fecha_creacion
a4e9fdc1610b919a0a3d8aeab5c596653124ce40|BLANCHAERT BISTRO||Av. Nicolás de Piérola 1018, Lima Cercado|De lunes a viernes de 4 p.m. a 9 p.m. / sábados de 12 m. a 11 p.m. / domingos de 12 a.m. a 3 p.m.|Blanchaert Bistró se encuentra ubicado en el centro histórico de Lima, Plaza San Martín. Está comprometido en brindar un excelente servicio y hacer de cada vista una maravillosa experiencia. Para ello ha preparado una variada carta especializada en desayuno, almuerzo y after office, que serán el deleite de todos sus visitantes.|http://https://www.facebook.com/blanchaertbristro|-12.052048605185114|-77.03383176032713|23-03-2015 18:00:00
3ea2daa56cbbcf31070453525920e3279e3699d1|EL BOLIVARIANO||Calle Rosa Toledo 289, Pueblo Libre|De lunes a sábado de 12 m. a 10 p.m.|Bolivariano Restaurant-Bar fue una finca construida en 1780 que sobrevivió para dar vida a este tradicional y acogedor lugar. Podrás disfrutar de tus bebidas nacionales favoritas y del sabor verdadero de la Antigua Cocina Peruana.|http://es-es.facebook.com/elbolivarianoperu|-12.0766814|-77.06335360000003|23-03-2015 18:00:00
625da7db09b7bfc2411c96cf54d97ebc29f9705d|SUSHI BAR DEL PILAR||Pasaje Mártir Olaya 141, Miraflores|Horario de atención: de lunes a sábado de 1 p.m. a 4 p.m. (almuerzo) y de 6 p.m. a 11 p.m. (cena)|Sushi Bar Del Pilar es un área del Hotel Del Pilar Miraflores, el cual abrió sus puertas en 1998, heredando su prestigio y calidad en el servicio. Su misión es consolidarse como una nueva y fresca opción gastronómica respecto a la comida japonesa.|http://www.delpilarmirafloreshotel.com/lan/esp/indexa.php|-12.119423563274955|-77.03010237103092|23-03-2015 18:00:00
7425e3f3a951c8eed0a2a78e695b104e2d454eb4|LA PASTANA ||DELIVERY|Horario del delivery:  viernes de 5 p.m. a 11:00 p.m / sábados de 11 a.m a 11 p.m / domingos de 11 a.m a 9 p.m.|Con la recomendación del mismísimo chef Gastón Acurio, los fundadores de La Pastana supieron que se ganarían el corazón del público limeño conquistando las tierras de su estómago. Aliados con las pastas y los sentimientos que condimentan un buen plato, se dedican todos los días a crear preparaciones repletas de sabor y emociones, que dejan en las puertas de todos aquellos que deseen evocar la comida casera.|http://www.facebook.com/lapastana|-1|-1|23-03-2015 18:00:00
69b11e4b32f024abd179c930ab4c236a40477584|MR. GRILL ||Ca. Santa Isabel 615, Urb. Colmenares, Pueblo Libre (ref. cdra 8 de Av. La Marina)|Horario de atención: sábados y domingos de 12:30 m. a 4 p.m.|Disfruta lo mejor de las carnes preparadas a la Caja china, al Cilindro o a la parrilla, al más puro estilo y sabor de los especialistas de Mr. Grill.. Una buena Parrilla es un acontecimiento que reúne a la familia y amigos, donde siempre hay alguien que con mucho entusiasmo se toma el trabajo de liderarla y atenderla como una muestra de afecto y unión. ^Es así que nace la marca Mr. Grill, quien hace un merecido reconocimiento a estas verdaderas almas parrilleras con la que cada uno de nosotros afortunadamente contamos en nuestras vidas.|http://www.facebook.com/pages/Mr-Grill-Peru/109785929079803?fref=ts|-12.079030393543993|-77.07057236190184|23-03-2015 18:00:00
42daf1aa361166fdad39a4bb9dd85bccc05cca7f|EL GREEN RESTAURANT|http://cde.2.ofertop.pe/est/1339.jpg?201503191646|Av. Cerro de Camacho 500, Monterrico - Surco|Horario de atención: de lunes a domingo de 5 p.m a 8 p.m|El Green Restaurant es el mejor lugar para reunirse y engreír a su paladar con la más exquisita variedad de platos, deliciosos aperitivos y finos tragos exóticos.^^Disfrute de deliciosos desayunos buffet y una selecta carta para el almuerzo o la cena, en un ambiente agradable y con un cálido servicio, los cuales harán su visita inolvidable y digna de repetirse.|http://www.golfincahotel.com/?K=3963|-12.088789360438529|-76.96263827619629|23-03-2015 18:00:00
2e5cff6cb008f009eba3f50e9e949f0483586563|ASAKUSA SUSHIBAR RESTAURANTE|http://cde.2.ofertop.pe/est/440.jpg?201503191646|Av. Javier Prado Este 2994, San Borja|Horario de almuerzo: de lunes a jueves de 12:30 m. a 3:30 p.m.^^Horario de cena: de lunes a jueves de 7 p.m. a 11 p.m.|Asakusa Sushibar Restaurante fue creado por cuatro jóvenes peruanos japoneses, con la idea de ofrecer la mejor comida japonesa fusión de Lima. Cuenta con una variada y deliciosa carta, y un espectacular y bien surtido sushibar, además de un local con un bello local de estilo japonés contemporáneo y una atención de primera.|http://www.asakusa.pe/|-12.086826|-76.99668099999997|23-03-2015 18:00:00
329f57fff69d289a4f55e97f6231119ab841b770|EDO SUSHI BAR.|http://cde.2.ofertop.pe/est/1163.jpg?201503191646|C.C. Jockey Plaza (Av. Javier Prado Este 4200, Surco)|De lunes a jueves de 12 m. a 10 p.m.|Disfruta la aventura culinaria de la comida nikkei en EDO Sushi Bar. La fusión de la cocina japonesa y peruana en una versión moderna y fresca, donde los Itamaes expertos aportarán sus conocimientos para deslumbrar a tu paladar.|http://www.edosushibar.com|-12.084798|-76.97837679999998|23-03-2015 18:00:00
f9afbb4b7a97e88291402f17899b8c87702b96fa|RESTAURANTE AJOS Y CEBOLLAS||Jr. Los Brillantes 298, Urb. Balconcillo, La Victoria|De martes a domingo de 12 m. a 5 p.m.|Restaurante Ajos y Cebollas tiene como misión llenar todas las expectativas de su público en cuanto al arte culinario nacional que profesan y su servicio personalizado. ¡No dejes de visitarlos!|http://es-es.facebook.com/ajosycebollasrestauranteperuanol|-12.0790619|-77.02676389999999|23-03-2015 18:00:00
6ec8a46ba188ec43b90a7de0e5ccd3f5691d82a8|CEBICHERÍA MARÍA PASTOR||Av. Cuba 1200, Jesús María|De lunes a viernes de 12:30 m. a 3 p.m.|La Cebichería María Pastor está ubicada en el corazón de Jesús María y es el punto ideal para disfrutar de lo mejor en pescados, mariscos y comida criolla. Sus especialidades son el cebiche, la leche de tigre, el seco de cabrito y el arroz con pato, entre otros. La atención es de primera y las mesas siempre están listas para recibir a sus fieles comensales.|http://www.cebicheriamaria.com|-12.0750252|-77.0467066|23-03-2015 18:00:00
1626bf88bfe43134a387b27997751a5f3cbc90bd|BOTTICELLI TRATTORIA - PIZZERIA ||Av. Aviación 2486 B, San Borja|De lunes a domingo de 12 m. a 12 a.m.|Trattoria Pizzeria Botticelli es un restaurante italiano con especialidad en pizzas, lasagnas, risottos y pastas.|http://www.facebook.com/pages/Botticelli-Trattoria-Pizzeria/795620623817042?ref=hl|-12.048109781807723|-77.06217042541505|23-03-2015 18:00:00
