id_empresa|nombre|logo|direccion|horario|descripcion|sitio_web|latitud|longitud|fecha_creacion
6ec8a46ba188ec43b90a7de0e5ccd3f5691d82a8|CEBICHERÍA MARÍA PASTOR||Av. Cuba 1200, Jesús María|Horario de atención: de lunes a viernes de 12:30 m. a 3 p.m.|La Cebichería María Pastor está ubicada en el corazón de Jesús María y es el punto ideal para disfrutar de lo mejor en pescados, mariscos y comida criolla. Sus especialidades son el cebiche, la leche de tigre, el seco de cabrito y el arroz con pato, entre otros. La atención es de primera y las mesas siempre están listas para recibir a sus fieles comensales.|http://www.cebicheriamaria.com|-12.0750252|-77.0467066|10-04-2015 20:00:00
80045c9d3b9a5cf0a3e541eb034c120c1ec3c3e9|EL SALTO DEL FRAILE|http://cde.2.ofertop.pe/est/1017.jpg?201504061345|Paseo Billinghurst (camino a la playa La Herradura), Chorrillos|Horario de atención: jueves de abril de 8 p.m. a 11 p.m.|El Salto del Fraile es un restaurante que brinda la mejor gastronomía y que está ubicado en Chorrillos, en un lugar mágico y tradicional  frente al mar con una vista alucinante, romántica e incomparable del mar de Chorrillos, donde especialistas del arte culinario elaboran platos exquisitos de comida peruana e internacional.|http://www.elsaltodelfraile.com/|-12.17020730698683|-77.03588157338561|10-04-2015 20:00:00
85f6b598715eab12063635c44fc5d47f424a1b84|CHARLOTTE||Av. Rivera Navarrete 788, San Isidro|Horario de atención: de lunes a viernes de 8 a.m. a 9 p.m  / sábados de 8 a.m. a 1 p.m.|Charlotte es una cadena de cafeterías gourmet donde diariamente podrás disfrutar de una deliciosa lasagna de lomo saltado (premio al Mejor Plato Mistura 2010), unos maravillosos hotcakes, de un contundente club sándwich, ensaladas con aderezos insuperables y los más variados postres de Lima. ¡Visítalos, ya!|http://es-la.facebook.com/CharlottePeru|-12.0951446|-77.02649539999999|10-04-2015 20:00:00
329f57fff69d289a4f55e97f6231119ab841b770|EDO SUSHI BAR.|http://cde.2.ofertop.pe/est/1163.jpg?201504061345|C.C. Jockey Plaza (Av. Javier Prado Este 4200, Surco)|De lunes a jueves de 12 m. a 10 p.m.|Disfruta la aventura culinaria de la comida nikkei en EDO Sushi Bar. La fusión de la cocina japonesa y peruana en una versión moderna y fresca, donde los Itamaes expertos aportarán sus conocimientos para deslumbrar a tu paladar.|http://www.edosushibar.com|-12.084798|-76.97837679999998|10-04-2015 20:00:00
0836bab8018e3d83f59bec83ef344ceb330befdb|MANDARÍN RESTAURANT-BUFFET|http://cde.2.ofertop.pe/est/1294.jpg?201504061345|Av. Javier Prado Este 1860 (cruce de Guardia Civil con Javier Prado), San Borja|De lunes a sábado de 12:30 m. a 4 p.m.|Mandarín Restaurant-Buffet tiene como misión satisfacer tu paladar, al momento de experimentar con nuevos sabores. Esto basado en la excelencia y calidad de sus productos y servicio. ¡Opta por una aventura gastronímica distinta!|http://www.buffetmandarin.com|-12.088933306755369|-77.00677001026463|10-04-2015 20:00:00
033939d81d9daad11ba695908e063d099231e988|EL PAPAPA||Av. Villarán 824, Surquillo (A 4 cuadras de la Av. Aviación)|De lunes a jueves de 4 p.m. a 12 a.m. / viernes y sábados de 4 p.m. a 1 a.m. / domingos de 4 p.m. a 12 a.m.|En El Papapa tienen la consigna de hacerte sentir “como en casa” con la estrella de su carta a la cabeza: sus salchipapas ofrecidas en distintas versiones elaboradas con frescos ingredientes y una gran variedad de salsas. Por ejemplo, La Tía de Huacho, La Prima; y El Papapa. Además, todos sus platos vienen acompañados de gaseosa ilimitada.^Y para los que prefieren cuidar la línea, también hay platos ligeros pero sabrosos como La Vecina y La Hermana. ¡Te invitamos a probar su deliciosa sazón!|http://www.facebook.com/elpapapa01/timeline|-12.12092838578219|-77.00302235221864|10-04-2015 20:00:00
a5d1e5d223e7dcc0bc60f6a39a4a82ecdb0ba6f7|HIKARI POLLERÍA - RESTAURANTE LOS OLIVOS||Av. Proceres 7787 Urb. Pro, Los Olivos|Horario de atención: de lunes a viernes de 12 m. a 11 p.m.|Hikari es una palabra de origen japonés que significa luz, destello. Hace 35 años, estas connotaciones sirvieron de inspiración a una joven pareja para abrir el primer local de la cadena de restaurantes que hoy lleva ese nombre. El amor entre ellos y su pasión por hacer las cosas bien, hicieron que esta polleria, ubicada en el Rímac, tuviera pronto éxito. Hoy, Hikari cuenta con 6 locales, todos con el firme compromiso de seguir siendo tu lugar favorito para compartir momentos de placer. ¡Visítalos!||-11.937727148640592|-77.07457873880617|10-04-2015 20:00:00
69c51a33df88d26e642b12e7db70672adc740377|AMARISCOS, PESCADOS Y MARISCOS||Av. Javier Prado Este 6529, La Molina|Horario de atención: de martes a domingo de 12 m. a 4 p.m.|Amariscos, Pescados y Mariscos con más de 13 años en el mercado, se ha convertido en especialista de la cocina de pescados y mariscos. Cada uno de sus platos ha sido elaborado con insumos de primera calidad y los más frescos ingredientes. Su staff de profesionales te permitirá vivir una experiencia gastronómica inolvidable.|http://amariscos.com/|-12.0796538|-76.96619199999998|10-04-2015 20:00:00
6d16e3321536e1f02a288caf9df811a1ea000500|GRACIA RESTAURANTE ||Calle Alcanfores 450, Miraflores|Horario de atención: martes y jueves de 5 p.m. a 7 pm.|Gracia Restaurante posee un ambiente cálido y elegante donde degustar lo mejor de la cocina peruana e internacional será un verdadero placer. Su ambiente intimo y los agradables acordes del piano te permitirán disfrutar un exquisito almuerzo o cena gourmet.|http://www.antarahotel.com|-12.1292349|-77.0282277|10-04-2015 20:00:00
78d85718625a999e84429af4d1d14f9d64c9fd33|PASO OBLIGAO|http://cde.2.ofertop.pe/est/413.jpg?201504061345|Av. Manuel Valle Mz G Lote 10 (A 2 Kms del ingreso a Pachacámac), Pachacámac.|Sábados de 12 m. a 4 p.m.|Paso Obligao tiene casi 20 años en el mercado, siendo los pioneros en servir pollos a la leña en Lima. Hasta hoy tienen 4 locales, el último se encuentra en Pachacamac, que a diferencia de los otros, aquí se cocina todo en hornos de barro a la leña. Son ganadores de tres premios en el concurso anual de cocina Ecogurmet de Pachacamac. Su comida se caracteriza por ser lo más natural posible, usando productos del valle, combinados con insumos de la sierra, como las papas nativas, ocas y mashuas. La atención es de gran calidad y personalizada, y van de la mano de sus colaboradores, quienes atienden gustosamente a cada uno de sus comensales, haciéndolos sentir como en su propia casa.|http://pasoobligao.com/bienvenida.php|-12.22569859296973|-76.86139241914066|10-04-2015 20:00:00
e37d97ed42430e82762c2cade0089410b2ff5d60|ANANKE TRATTORÍA PERUANA||Jr. Cusco 709, Magdalena|De martes a domingo de 12:30 m. a 3 p.m.|Ananké es una Trattoría de comida Italiana y criolla, donde su especialidad es el buffet. ¡Visítalos y arrasa con toda su cocina!|http://www.facebook.com/ananketrattoriaperuana?fref=ts|-12.088090584450564|-77.07337858335882|10-04-2015 20:00:00
170aa79d5dd3cc55688e98a57309b8a193f19d35|LA ANTICUCHERÍA DE TRADICIÓN MORENA||Av. Caminos del Inca  1583, Urb. Las Gardenias (altura de la cuadra 53 de la Av. Benavides), Surco|De lunes a jueves de 1 p.m. a 4 p.m. y de 6 p.m. a 10 p.m. / de viernes a domingo de 1 p.m. a 10 p.m.|La Anticuchería de Tradición Morena es el restaurante temático especializado en parrilla peruana. Sus diversos platos como: Anticuchos, Pancita, Choncholí, Rachi, Mollejitas, etc, lo han colocado entre los mejores de la ciudad. Su alto nivel de servicio te dejará satisfecho, tanto como su sabor inigualable. ¡No te lo puedes perder!|http://www.laanticucheria.com|-12.12575418849355|-76.98243965398467|10-04-2015 20:00:00
9ac42077ba8a693ed0796235fd22697bdf2e24ba|SANGUCHERÍA EL CHINITO||Av. Grimaldo del Solar 113 (alt. 7 de Benavides), Miraflores|De lunes a jueves de 8 a.m. a 3 p.m. y de 6 p.m. a 10 p.m. / viernes de 8 a.m. a 10 p.m.|Desde 1960 ''El Chinito'' es conocido como la mejor y más típica Sanguchería que ofrece los más deliciosos y tradicionales sánguches peruanos. El pan con chicharrón, con lechón o con pavita, son solo algunas de las más deliciosas especialidades que podrás disfrutar junto a familia o amigos en un grato y tradicional ambiente.|http://www.elchinito.com.pe|-12.122257988826057|-77.02579800244678|10-04-2015 20:00:00
2e5cff6cb008f009eba3f50e9e949f0483586563|ASAKUSA SUSHIBAR RESTAURANTE|http://cde.2.ofertop.pe/est/440.jpg?201504061345|Av. Javier Prado Este 2994, San Borja|Horario de almuerzo: de lunes a jueves de 12:30 m. a 3:30 p.m.^^Horario de cena: de lunes a jueves de 7 p.m. a 11 p.m.|Asakusa Sushibar Restaurante fue creado por cuatro jóvenes peruanos japoneses, con la idea de ofrecer la mejor comida japonesa fusión de Lima. Cuenta con una variada y deliciosa carta, y un espectacular y bien surtido sushibar, además de un local con un bello local de estilo japonés contemporáneo y una atención de primera.|http://www.asakusa.pe/|-12.086826|-76.99668099999997|10-04-2015 20:00:00
