id_oferta|fecha_registro|vendidos
11919|08-04-2015 16:00:00|8 
11896|08-04-2015 16:00:00|67 
11746|08-04-2015 16:00:00|34 
11895|08-04-2015 16:00:00|46 
12097|08-04-2015 16:00:00|29 
12039|08-04-2015 16:00:00|75 
11889|08-04-2015 16:00:00|12 
11924|08-04-2015 16:00:00|111 
12068|08-04-2015 16:00:00|31 
11663|08-04-2015 16:00:00|33 
11873|08-04-2015 16:00:00|14 
11878|08-04-2015 16:00:00|99 
12134|08-04-2015 16:00:00|81 
12012|08-04-2015 16:00:00|29 
11894|08-04-2015 16:00:00|141 
12019|08-04-2015 16:00:00|20 
12028|08-04-2015 16:00:00|47 
12026|08-04-2015 16:00:00|19 
11989|08-04-2015 16:00:00|12 
12021|08-04-2015 16:00:00|31 
11922|08-04-2015 16:00:00|10 
11642|08-04-2015 16:00:00|40 
12020|08-04-2015 16:00:00|36 
11914|08-04-2015 16:00:00|26 
11845|08-04-2015 16:00:00|16 
11981|08-04-2015 16:00:00|11 
11711|08-04-2015 16:00:00|15 
11707|08-04-2015 16:00:00|36 
11616|08-04-2015 16:00:00|37 
