id_oferta|fecha_registro|vendidos
12028|12-04-2015 12:00:00|67 
12053|12-04-2015 12:00:00|24 
12123|12-04-2015 12:00:00|54 
12019|12-04-2015 12:00:00|21 
12039|12-04-2015 12:00:00|110 
11746|12-04-2015 12:00:00|39 
12186|12-04-2015 12:00:00|9 
11919|12-04-2015 12:00:00|10 
11889|12-04-2015 12:00:00|13 
11895|12-04-2015 12:00:00|46 
11896|12-04-2015 12:00:00|71 
12097|12-04-2015 12:00:00|31 
11924|12-04-2015 12:00:00|146 
12068|12-04-2015 12:00:00|37 
11663|12-04-2015 12:00:00|42 
11873|12-04-2015 12:00:00|14 
11878|12-04-2015 12:00:00|100 
12134|12-04-2015 12:00:00|111 
12012|12-04-2015 12:00:00|33 
11894|12-04-2015 12:00:00|151 
12026|12-04-2015 12:00:00|22 
11989|12-04-2015 12:00:00|18 
12021|12-04-2015 12:00:00|54 
11616|12-04-2015 12:00:00|43 
11922|12-04-2015 12:00:00|10 
12020|12-04-2015 12:00:00|42 
11914|12-04-2015 12:00:00|28 
11845|12-04-2015 12:00:00|16 
11981|12-04-2015 12:00:00|12 
11707|12-04-2015 12:00:00|39 
