id_oferta|fecha_registro|vendidos
11919|08-04-2015 00:00:00|8 
11895|08-04-2015 00:00:00|44 
12097|08-04-2015 00:00:00|26 
12039|08-04-2015 00:00:00|75 
12068|08-04-2015 00:00:00|28 
11889|08-04-2015 00:00:00|11 
11663|08-04-2015 00:00:00|29 
11746|08-04-2015 00:00:00|34 
11873|08-04-2015 00:00:00|14 
11924|08-04-2015 00:00:00|108 
11878|08-04-2015 00:00:00|99 
12134|08-04-2015 00:00:00|73 
12012|08-04-2015 00:00:00|27 
11894|08-04-2015 00:00:00|141 
12019|08-04-2015 00:00:00|19 
12028|08-04-2015 00:00:00|45 
11989|08-04-2015 00:00:00|12 
12021|08-04-2015 00:00:00|29 
12026|08-04-2015 00:00:00|18 
11896|08-04-2015 00:00:00|62 
11922|08-04-2015 00:00:00|10 
11642|08-04-2015 00:00:00|40 
12020|08-04-2015 00:00:00|35 
11914|08-04-2015 00:00:00|26 
11845|08-04-2015 00:00:00|16 
11981|08-04-2015 00:00:00|11 
11711|08-04-2015 00:00:00|15 
11707|08-04-2015 00:00:00|34 
11616|08-04-2015 00:00:00|36 
