id_oferta|fecha_registro|vendidos
12028|10-04-2015 22:00:00|56 
12053|10-04-2015 22:00:00|15 
12123|10-04-2015 22:00:00|47 
12019|10-04-2015 22:00:00|21 
12039|10-04-2015 22:00:00|101 
11746|10-04-2015 22:00:00|39 
12186|10-04-2015 22:00:00|9 
11919|10-04-2015 22:00:00|10 
11889|10-04-2015 22:00:00|13 
11895|10-04-2015 22:00:00|46 
11896|10-04-2015 22:00:00|71 
12097|10-04-2015 22:00:00|31 
11924|10-04-2015 22:00:00|141 
12068|10-04-2015 22:00:00|35 
11663|10-04-2015 22:00:00|35 
11873|10-04-2015 22:00:00|14 
11878|10-04-2015 22:00:00|100 
12134|10-04-2015 22:00:00|105 
12012|10-04-2015 22:00:00|33 
11894|10-04-2015 22:00:00|151 
12026|10-04-2015 22:00:00|22 
11989|10-04-2015 22:00:00|18 
12021|10-04-2015 22:00:00|54 
11616|10-04-2015 22:00:00|43 
11922|10-04-2015 22:00:00|10 
12020|10-04-2015 22:00:00|41 
11914|10-04-2015 22:00:00|28 
11845|10-04-2015 22:00:00|16 
11981|10-04-2015 22:00:00|12 
11707|10-04-2015 22:00:00|39 
