id_oferta|fecha_registro|vendidos
12035|01-04-2015 20:00:00|60 
12014|01-04-2015 20:00:00|51 
12062|01-04-2015 20:00:00|73 
11924|01-04-2015 20:00:00|88 
12068|01-04-2015 20:00:00|22 
12039|01-04-2015 20:00:00|33 
11940|01-04-2015 20:00:00|20 
12019|01-04-2015 20:00:00|17 
12134|01-04-2015 20:00:00|44 
12031|01-04-2015 20:00:00|10 
11916|01-04-2015 20:00:00|46 
12132|01-04-2015 20:00:00|9 
12097|01-04-2015 20:00:00|17 
12033|01-04-2015 20:00:00|7 
12028|01-04-2015 20:00:00|16 
12021|01-04-2015 20:00:00|22 
11900|01-04-2015 20:00:00|23 
12128|01-04-2015 20:00:00|9 
12075|01-04-2015 20:00:00|22 
11928|01-04-2015 20:00:00|19 
11893|01-04-2015 20:00:00|9 
12029|01-04-2015 20:00:00|25 
12023|01-04-2015 20:00:00|11 
12067|01-04-2015 20:00:00|25 
12026|01-04-2015 20:00:00|10 
12060|01-04-2015 20:00:00|15 
12049|01-04-2015 20:00:00|54 
11878|01-04-2015 20:00:00|95 
11896|01-04-2015 20:00:00|55 
11919|01-04-2015 20:00:00|8 
11922|01-04-2015 20:00:00|10 
12020|01-04-2015 20:00:00|26 
11914|01-04-2015 20:00:00|19 
11845|01-04-2015 20:00:00|15 
11849|01-04-2015 20:00:00|32 
11981|01-04-2015 20:00:00|11 
11989|01-04-2015 20:00:00|11 
11711|01-04-2015 20:00:00|15 
11707|01-04-2015 20:00:00|28 
11616|01-04-2015 20:00:00|30 
11293|01-04-2015 20:00:00|44 
11663|01-04-2015 20:00:00|24 
