id_oferta|fecha_registro|vendidos
11663|06-04-2015 12:00:00|24 
11293|06-04-2015 12:00:00|44 
11746|06-04-2015 12:00:00|30 
11873|06-04-2015 12:00:00|10 
11924|06-04-2015 12:00:00|101 
12035|06-04-2015 12:00:00|82 
11878|06-04-2015 12:00:00|97 
11918|06-04-2015 12:00:00|18 
12097|06-04-2015 12:00:00|20 
12019|06-04-2015 12:00:00|18 
12028|06-04-2015 12:00:00|19 
11989|06-04-2015 12:00:00|11 
12021|06-04-2015 12:00:00|22 
12026|06-04-2015 12:00:00|12 
11896|06-04-2015 12:00:00|58 
11919|06-04-2015 12:00:00|8 
11922|06-04-2015 12:00:00|10 
11642|06-04-2015 12:00:00|38 
12020|06-04-2015 12:00:00|34 
11914|06-04-2015 12:00:00|20 
11845|06-04-2015 12:00:00|15 
11981|06-04-2015 12:00:00|11 
11711|06-04-2015 12:00:00|15 
11707|06-04-2015 12:00:00|30 
11616|06-04-2015 12:00:00|33 
