id_empresa|nombre|logo|direccion|horario|descripcion|sitio_web|latitud|longitud|fecha_creacion
2e5cff6cb008f009eba3f50e9e949f0483586563|ASAKUSA SUSHIBAR RESTAURANTE|http://cde.2.ofertop.pe/est/440.jpg?201503271751|Av. Javier Prado Este 2994, San Borja|Horario de almuerzo: de lunes a jueves de 12:30 m. a 3:30 p.m.^^Horario de cena: de lunes a jueves de 7 p.m. a 11 p.m.|Asakusa Sushibar Restaurante fue creado por cuatro jóvenes peruanos japoneses, con la idea de ofrecer la mejor comida japonesa fusión de Lima. Cuenta con una variada y deliciosa carta, y un espectacular y bien surtido sushibar, además de un local con un bello local de estilo japonés contemporáneo y una atención de primera.|http://www.asakusa.pe/|-12.086826|-76.99668099999997|28-03-2015 02:00:00
69c51a33df88d26e642b12e7db70672adc740377|AMARISCOS, PESCADOS Y MARISCOS||Av. Javier Prado Este 6529, La Molina|Horario de atención: de martes a domingo de 12 m. a 4 p.m.|Amariscos, Pescados y Mriscos con más de 13 años en el mercado, se han convertido en especialistas de la cocina de pescados y mariscos. Cada uno de sus platos ha sido elaborado con insumos de primera calidad y los más frescos ingredientes. Su staff de profesionales te permitirá vivir una experiencia gastronómica inolvidable.|http://amariscos.com/|-12.0796538|-76.96619199999998|28-03-2015 02:00:00
2094e9ae965b8d803108f80b53446b13456f1016|RESTAURANTE D´PASO||Alameda Mamacona Lote 1 (Alt. Km 28 Antigua Panamericana Sur- Terminado el Parque del Recuerdo), Pachacámac|De martes a viernes desde las 11 a.m. / Inicio del show: 12:30 p.m.|Restaurante D´Paso ubicado en Mamacona ofrece una propuesta distinta a los comensales, pues los recibe con deliciosos platos típicos y con una puesta en escena que representa parte de la historia de nuestro país. Su exhibición "Luces y Sonidos del Caballo del Perú", danzas y música de la costa, sierra y selva, se convierten en todo un espectáculo.|http://www.facebook.com/CaballoPeruanodePaso|37.2079057|-4.657305500000007|28-03-2015 02:00:00
325bd4a54df6a4c4676ae2f2fe474419bbfdbe1d|BIG LILA CAFÉ|http://cde.2.ofertop.pe/est/1364.jpg?201503271751|Av. Rivera Navarrete 841, San Isidro|De lunes a viernes de 7 a.m. a 10 p.m. / sábado de 8 a.m. a 4 p.m.|Big Lila Café, es un lugar cómodo y reconfortante donde podrás disfrutar toda la carta que te ofrece con ideas novedosas y deliciosas. En Big Lila Café serás recibido con las puertas abiertas y serás atendido por un personal con experiencia en el rubro de cafetería.|http://es-la.facebook.com/BigLila|-12.095715331906174|-77.02651157665173|28-03-2015 02:00:00
78d85718625a999e84429af4d1d14f9d64c9fd33|PASO OBLIGAO|http://cde.2.ofertop.pe/est/413.jpg?201503271751|Av. Manuel Valle Mz G Lote 10 (A 2 Kms del ingreso a Pachacámac), Pachacámac.|Sábados de 12 m. a 4 p.m.|Paso Obligao tiene casi 20 años en el mercado, siendo los pioneros en servir pollos a la leña en Lima. Hasta hoy tienen 4 locales, el último se encuentra en Pachacamac, que a diferencia de los otros, aquí se cocina todo en hornos de barro a la leña. Son ganadores de tres premios en el concurso anual de cocina Ecogurmet de Pachacamac. Su comida se caracteriza por ser lo más natural posible, usando productos del valle, combinados con insumos de la sierra, como las papas nativas, ocas y mashuas. La atención es de gran calidad y personalizada, y van de la mano de sus colaboradores, quienes atienden gustosamente a cada uno de sus comensales, haciéndolos sentir como en su propia casa.|http://pasoobligao.com/bienvenida.php|-12.22569859296973|-76.86139241914066|28-03-2015 02:00:00
c8b76da43936a2eec3d876a64a14eab551850df4|PLANET CHICKEN||Av. Alfredo Mendiola 3698 - C.C. Megaplaza Norte|Horario de atención: de lunes a sábado de 12 m. a 12 p.m. /  domingo de 12 m. a 11 p.m.^^Podrás validar tu oferta solo de lunes a jueves de 12 p.m. a 11 p.m.|Planet Chicken es la primera cadena peruana de restaurantes en ofrecerte el mejor Pollo a la brasa, acompañado de nuestra deliciosa comida criolla. Con un ambiente único que rinde tributo a la peruanidad, sus entretenidos restaurantes han sido diseñados para presentarte los mejores shows en vivo y para que puedas cantar con tus amigos en su espectacular Karaoke.|http://es-la.facebook.com/planetchicken|-11.99395228992712|-77.06148148435591|28-03-2015 02:00:00
c2bbb8a88197a47163062c6b45c9f67afd3b8e30|LONG HORN ||Av. Alfredo Mendiola 3698 - C.C. Megaplaza, Independencia|De lunes a viernes de 4 p.m. a 10 p.m.|En Long Horn podrás degustar los más exquisitos cortes de carne Premium americana y argentina, todo ello acompañado de una exquisita pasta y la mejor selección de vinos y licores, en un cálido ambiente y con la buena atención que los caracteriza. ¡Ve y vive la experiencia Long Horn!|http://www.longhorn.com.pe/view/|-11.99396278454756|-77.0614627088928|28-03-2015 02:00:00
8a02ebefecc21ff8bc23e35d2755271828cf9348|EL RANCHO GRANDE||Mz. C, Lt. 39, Asociación Huertos de Tungasuca, Comas|De lunes a viernes de 12 m. a 5 p.m.|El Rancho Grande deleita a sus clientes desde hace 30 años brindándole una sazón especial a todos sus platillos para complacer a los amantes de la comida criolla. Pone por ejemplo, a gusto del cliente, sus espectaculares cuy chactado acompañado de papas coloradas, cecinas ahumadas de carne de caza servida con mote cusqueño, tallarines, caldos, pichones de castilla; y mucho más.|http://www.elranchograndedelperu.com/|-11.90975265763975|-77.0558671799011|28-03-2015 02:00:00
6317ba5dcc846a6464cc6e1d675043fc9d7db047|LA CANDELARIA|http://cde.2.ofertop.pe/est/408.jpg?201503271751|Av. Bolognesi 292, Barranco|Horario del espectáculo: de 10:30 p.m. a 2:30 a.m.|La Candelaria basa su indudable éxito en su singular propuesta dancística que lleva un mensaje rotundo de peruanidad. Sus tres pilares fundamentales para mantener la calidad de sus espectáculos son sin duda las extraordinarias particularidades de sus danzas excelentemente conducidas; su exquisita cocina, su creativo y surtido bar y la gran calidad de sus servicios.^Un hito importante de esta casa barranquina ha sido también, la introducción en sus celebraciones por Año Nuevo de un novedoso concepto artístico sobre el ancestral rito andino del “pago a la pachamama”, que se ha convertido en la mayor atracción de esta fecha. Además, encontrarás un servicio de primera, sonido inmejorable, pródiga iluminación con buena pista de baile y sobre todo un recuerdo inolvidable.|http://www.lacandelariaperu.com|-12.14886848053975|-77.01996508227836|28-03-2015 02:00:00
a9075c7fc5fa8496137a012348379f1fc12e4c8a|DON ROSALINO||Miraflores: Av. República de Panamá 5897 / San Borja: Av. Aviación 2667|De lunes a jueves de 12 m. a 3 p.m. y de 7 p.m. a 10 p.m. (Miraflores) / de lunes a jueves de 12:30 m. a 10 p.m. (San Borja)|Desde 1977, Don Rosalino mantiene la esencia de sus recetas italianas ahora complementadas con ingredientes y variantes de la gastronomía nacional. Esto hace a Don Rosalino único en su categoría, brindando la mejor experiencia de servicio en cada atención, y utilizando insumos de alta calidad para garantizar un producto único que se mantenga en la memoria y paladar de sus comensales.|http://www.donrosalino.com/|-12.121741332718637|-77.01793543434144|28-03-2015 02:00:00
0fe3d40725cd4af30fa563370641d87e4f7fc71e|MICALO CEVICHES Y TIRADITOS BAR||Av. Ariosto Matellini 641 Urb. Matellini, Chorrillos|De martes a viernes de 12 m. a 5 p.m.|MICALO ofrece desde el 2013 lo más sencillo del repertorio de la comida marina peruana en su máximo nivel de sabor: cebiches, tiraditos, leche de tigre GIGANTES, causas y chicharrones. Todos estos platos marinos son su es-pe-cia-li-dad. ¡Visítalos ya!|http://alturl.com/nv44p|-12.173586488120986|-77.00489453411103|28-03-2015 02:00:00
a9075c7fc5fa8496137a012348379f1fc12e4c8a|DON ROSALINO||Miraflores: Av. República de Panamá 5897 / San Borja: Av. Aviación 2667|De lunes a jueves de 12 m. a 3 p.m. y de 7 p.m. a 10 p.m. (Miraflores) / de lunes a jueves de 12:30 m. a 10 p.m. (San Borja)|Desde 1977, Don Rosalino mantiene la esencia de sus recetas italianas ahora complementadas con ingredientes y variantes de la gastronomía nacional. Esto hace a Don Rosalino único en su categoría, brindando la mejor experiencia de servicio en cada atención, y utilizando insumos de alta calidad para garantizar un producto único que se mantenga en la memoria y paladar de sus comensales.|http://es-es.facebook.com/donrosalinorestaurante|-12.121741332718637|-77.01793543434144|28-03-2015 02:00:00
9b2c3bbb486aff3756e9c92947d1f8d7e813c3ec|LONG HORN - MEGAPLAZA||Av. Alfredo Mendiola 3698 - C.C. Megaplaza, Independencia|De lunes a viernes de 4 p.m. a 9 p.m.|En Long Horn podrás degustar los más exquisitos cortes de carne Premium americana y argentina, todo ello acompañado de una exquisita pasta y la mejor selección de vinos y licores, en un cálido ambiente y con la buena atención que los caracteriza. ¡Ve y vive la experiencia Long Horn!|http://www.longhorn.com.pe/view/|-11.99396278454756|-77.0614627088928|28-03-2015 02:00:00
