id_oferta|fecha_registro|vendidos
11895|28-03-2015 20:00:00|40 
11878|28-03-2015 20:00:00|81 
11539|28-03-2015 20:00:00|137 
11919|28-03-2015 20:00:00|8 
11922|28-03-2015 20:00:00|9 
12020|28-03-2015 20:00:00|18 
12012|28-03-2015 20:00:00|18 
11914|28-03-2015 20:00:00|16 
11474|28-03-2015 20:00:00|231 
11845|28-03-2015 20:00:00|14 
11849|28-03-2015 20:00:00|31 
11642|28-03-2015 20:00:00|38 
11981|28-03-2015 20:00:00|11 
11896|28-03-2015 20:00:00|44 
11989|28-03-2015 20:00:00|11 
11375|28-03-2015 20:00:00|160 
11746|28-03-2015 20:00:00|30 
11344|28-03-2015 20:00:00|20 
11711|28-03-2015 20:00:00|15 
11374|28-03-2015 20:00:00|182 
11707|28-03-2015 20:00:00|25 
11345|28-03-2015 20:00:00|30 
11616|28-03-2015 20:00:00|29 
11293|28-03-2015 20:00:00|44 
11663|28-03-2015 20:00:00|22 
